start_date,end_date,status,progress,duration_in_seconds,finished,recorded_date,response_id,user_language,consent,state,age,gender,education,ideology_general,household_size,sus_1,sus_2,sus_3,re_1,re_2,re_3,sev_1,sev_2,sev_3,se_1,se_2,se_3,mrr_1,mrr_2,mrr_3,rc_1,rc_2,rc_3,proto_caring,proto_informed,proto_dedicated,proto_pushy,proto_stubborn,proto_arrogant,proto_patriotic,proto_responsible,proto_similarity,willingness_1,willingness_2,att_1,att_2,att_3,att_4,att_5,att_6,sn_1,sn_2,sn_3,sn_4,sn_5,int_1,int_2,int_3,beh_1,beh_2,beh_3,feedback
2018-07-31 13:48:14,2018-07-31 14:00:46,0,100,751,1,2018-07-31 14:00:49,R_28zZMifzVF16ewK,EN,1,54,27,1,5,8,4,4,2,2,2,2,2,4,2,3,2,3,2,2,2,3,4,2,3,NA,1,NA,NA,NA,NA,NA,1,4,3,4,2,4,3,2,4,2,2,2,2,2,2,2,1,2,10,11,NA,nice
2018-07-31 14:02:27,2018-07-31 14:06:01,0,100,213,1,2018-07-31 14:06:02,R_41o6KE7k28PXedH,EN,1,43,34,2,5,0,2,1,5,1,1,1,1,1,1,1,4,2,4,5,5,1,2,2,2,NA,1,NA,1,1,NA,NA,1,1,2,5,2,4,1,1,5,2,4,4,2,5,5,5,5,5,11,11,NA,NA
2018-07-31 14:04:55,2018-07-31 14:08:39,0,100,224,1,2018-07-31 14:08:40,R_2OT5TcuE6zJhvuj,EN,1,54,27,1,6,9,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,NA,1,NA,NA,1,3,4,5,4,5,5,5,5,4,1,1,1,1,1,1,1,1,10,10,10,very nice
2018-07-31 13:53:37,2018-07-31 14:12:10,0,100,1112,1,2018-07-31 14:12:11,R_qx4FbZjCYQMec4F,EN,1,31,32,2,5,3,3,1,5,3,1,1,1,1,1,1,1,5,1,5,5,5,5,4,5,1,1,1,NA,NA,NA,NA,1,2,4,1,1,5,1,1,5,1,1,1,1,1,1,1,1,1,10,10,10,thank you
2018-07-31 14:13:15,2018-07-31 14:18:09,0,100,294,1,2018-07-31 14:18:10,R_3pnZkCQ9FUAerb0,EN,1,15,25,2,5,9,3,1,1,3,3,2,2,3,1,2,1,2,1,1,2,2,1,1,2,1,1,NA,NA,NA,NA,NA,NA,3,3,3,2,4,2,2,5,1,2,2,2,2,1,1,1,2,10,10,10,it was good
2018-07-31 14:20:56,2018-07-31 14:24:12,0,100,196,1,2018-07-31 14:24:13,R_3qrmwoNNImva5A7,EN,1,52,35,1,5,4,1,1,5,1,2,2,2,1,1,1,2,5,2,5,4,2,4,2,2,NA,NA,NA,NA,NA,NA,NA,1,4,4,2,1,4,1,2,5,1,2,2,2,2,2,1,1,1,11,11,NA,NA
2018-07-31 14:20:47,2018-07-31 14:25:32,0,100,284,1,2018-07-31 14:25:33,R_1Qu9APsbz6GrzKX,EN,1,46,19,1,3,6,5,2,4,2,4,2,4,1,1,2,4,2,5,2,4,2,2,2,5,1,1,NA,NA,NA,NA,NA,1,2,4,3,1,5,1,1,5,1,1,1,2,3,4,2,2,1,11,11,NA,I think the use of green energy is very important and plan to use it in my household one day.
2018-07-31 14:22:21,2018-07-31 14:30:21,0,100,480,1,2018-07-31 14:30:23,R_2QEERGBjOvxTWQy,EN,1,60,21,2,6,0,1,2,4,2,4,2,2,1,1,1,5,1,4,5,5,1,5,4,4,NA,1,1,NA,1,NA,NA,1,2,2,1,2,5,1,1,5,1,2,2,2,2,2,2,2,2,11,11,NA,NA
2018-07-31 14:24:16,2018-07-31 14:30:30,0,100,374,1,2018-07-31 14:30:31,R_12nHH2FC17TCI1o,EN,1,54,37,2,5,6,5,3,4,3,2,2,2,2,2,2,2,4,4,2,4,2,2,1,2,1,1,1,NA,NA,NA,NA,1,2,3,2,2,4,2,2,4,2,3,3,3,5,5,3,2,3,11,11,NA,NA
2018-07-31 14:27:33,2018-07-31 14:32:16,0,100,282,1,2018-07-31 14:32:17,R_2wNaX4J7TVmsPZG,EN,1,20,33,1,3,8,3,5,1,5,5,5,5,1,1,1,2,2,5,4,4,4,2,1,1,NA,1,1,NA,NA,NA,NA,NA,3,1,5,3,3,3,3,3,3,3,3,3,5,5,5,5,5,11,11,NA,NA
2018-07-31 14:23:54,2018-07-31 14:37:43,0,100,828,1,2018-07-31 14:37:45,R_2CwSuPUsnsL2tJ3,EN,1,33,24,1,5,5,1,1,5,2,1,1,1,1,1,1,1,4,2,5,5,5,4,3,5,1,1,1,NA,NA,NA,NA,1,5,5,1,1,5,1,1,5,1,1,1,1,2,2,1,1,1,11,10,10,Great study.
2018-07-31 14:47:18,2018-07-31 14:50:42,0,100,204,1,2018-07-31 14:50:44,R_1FPKRIgIRSE07gT,EN,1,13,47,1,5,10,1,2,4,3,5,4,4,3,3,3,4,2,4,3,3,2,1,1,2,NA,NA,NA,1,1,1,NA,NA,2,1,1,4,2,3,4,3,3,1,1,2,3,3,4,4,4,11,11,NA,NA
2018-07-31 14:56:00,2018-07-31 15:00:26,0,100,266,1,2018-07-31 15:00:27,R_29tv5GXAFZMSKZ7,EN,1,54,29,1,5,10,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,NA,1,NA,1,1,5,5,4,1,5,5,1,5,1,1,2,1,1,1,1,1,1,10,10,7,it's good useful survey.
2018-07-31 14:54:54,2018-07-31 15:00:48,0,100,353,1,2018-07-31 15:00:50,R_1OpNwYyW30bPb85,EN,1,15,30,1,6,9,3,1,5,4,3,1,2,4,1,1,2,4,1,1,1,5,4,2,1,1,1,1,NA,NA,NA,NA,1,4,3,3,2,4,1,2,5,1,2,1,1,1,1,1,1,2,10,10,10,this survey is very interesting and exciting
2018-07-31 14:55:21,2018-07-31 15:02:39,0,100,437,1,2018-07-31 15:02:40,R_3gMIWbP9CE7q6Cl,EN,1,17,36,1,7,0,2,1,4,1,1,1,1,1,1,2,2,2,2,5,5,5,5,3,4,1,1,1,NA,NA,NA,NA,1,4,4,2,1,5,1,1,5,1,1,1,1,5,5,1,1,1,11,11,NA,NA
2018-07-31 14:55:24,2018-07-31 15:02:44,0,100,440,1,2018-07-31 15:02:46,R_3KxrgeY2JdEXTiT,EN,1,11,28,1,5,6,2,3,3,3,3,2,2,4,2,3,2,3,3,1,3,4,4,2,4,1,1,1,NA,NA,NA,NA,1,4,4,2,1,4,2,2,4,2,2,2,2,4,4,2,2,2,12,11,NA,none
2018-07-31 14:57:13,2018-07-31 15:04:34,0,100,441,1,2018-07-31 15:04:35,R_24ABRY8mKrmqZPR,EN,1,41,42,2,3,6,3,3,4,2,4,3,3,1,1,1,3,2,4,5,5,1,4,2,2,1,1,1,NA,NA,NA,NA,1,2,3,2,1,3,1,3,4,1,3,2,2,4,4,2,2,1,12,12,NA,NA
2018-07-31 15:09:39,2018-07-31 15:16:00,0,100,381,1,2018-07-31 15:16:00,R_SJBHiwQcrlIhHdT,EN,1,35,29,2,2,7,3,3,4,4,1,1,2,4,4,4,2,1,2,2,1,2,3,4,4,NA,NA,NA,1,NA,NA,NA,NA,2,4,5,5,3,4,2,4,5,2,2,2,3,3,2,2,3,10,10,10,good
2018-07-31 14:56:58,2018-07-31 15:18:36,0,100,1298,1,2018-07-31 15:18:37,R_3qHSlP0113QGx2c,EN,1,29,24,1,5,5,2,1,5,1,3,2,2,1,1,1,3,4,3,5,5,1,2,1,4,1,NA,1,1,NA,NA,NA,1,3,2,4,1,4,2,1,4,1,1,1,1,4,4,4,4,4,11,11,NA,I live in south Louisiana so I am definitely at risk from climate change! There aren't many green forms of energy here as compared to others. Solar would be great because the sun is always out and it is flat here but it is still expensive. The survey itself was nice. It was straight forward.
2018-07-31 15:18:09,2018-07-31 15:20:55,0,100,166,1,2018-07-31 15:20:56,R_1poj69S0WuEPpDw,EN,1,15,28,1,6,9,25000,2,2,1,2,1,1,2,5,5,2,2,2,1,1,1,2,1,4,NA,1,NA,NA,NA,NA,NA,NA,3,3,3,4,4,4,4,4,4,2,4,2,1,2,5,2,3,10,10,10,no
2018-07-31 14:59:49,2018-07-31 15:27:33,0,100,1664,1,2018-07-31 15:27:34,R_1f76kGcgjj2AGZX,EN,1,44,21,2,3,2,3,1,5,2,2,2,2,2,2,4,1,3,1,5,2,5,3,2,3,1,1,1,NA,NA,NA,NA,1,3,3,4,1,4,1,3,4,1,1,1,1,2,1,1,1,2,12,12,NA,n/a
2018-07-31 15:29:32,2018-07-31 15:33:09,0,100,216,1,2018-07-31 15:33:10,R_2P4Gtc1mCEd4BeY,EN,1,17,38,1,5,5,1,3,2,4,5,4,4,3,3,4,3,4,2,3,3,2,2,1,4,NA,NA,1,NA,NA,NA,NA,NA,2,2,4,3,3,3,2,3,3,3,3,3,4,4,4,4,3,10,11,NA,"Hello, Australia. Internet speed aside, you guys really have the best country in the world."
2018-07-31 15:31:22,2018-07-31 15:35:23,0,100,241,1,2018-07-31 15:35:25,R_1N5qe2tAnw2q6jT,EN,1,39,23,1,3,1,3,2,5,1,1,2,2,2,2,1,4,2,4,2,2,4,2,2,2,1,1,1,NA,NA,NA,NA,1,3,3,2,3,4,2,3,4,1,2,4,1,5,5,4,4,5,11,11,NA,NA
2018-07-31 15:32:09,2018-07-31 15:35:42,0,100,212,1,2018-07-31 15:35:43,R_899NgKHaGRPnT4R,EN,1,24,49,2,5,5,2,4,2,4,4,4,4,3,5,4,1,5,1,4,3,3,5,5,5,1,1,1,NA,NA,NA,NA,NA,5,1,5,1,5,1,1,5,1,1,1,1,5,5,1,1,1,11,11,NA,NA
2018-07-31 15:33:14,2018-07-31 15:38:15,0,100,300,1,2018-07-31 15:38:15,R_1IhJ2TbyxcI2ygF,EN,1,53,37,1,6,0,5,4,4,4,3,3,4,4,4,4,2,5,3,2,3,3,5,3,4,NA,NA,NA,NA,NA,NA,NA,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,11,11,NA,nice survey
2018-07-31 15:33:38,2018-07-31 15:38:58,0,100,319,1,2018-07-31 15:38:59,R_1NteDNQ71bEPysv,EN,1,54,28,1,5,7,3,3,1,2,1,2,3,2,2,1,2,2,1,2,1,3,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,2,3,2,3,4,4,4,3,3,2,2,1,2,1,1,1,2,10,10,10,GOOD
2018-07-31 15:29:56,2018-07-31 15:43:56,0,100,839,1,2018-07-31 15:43:57,R_1irH25IgyeKkvxs,EN,1,58,34,1,5,7,5,3,4,2,1,1,2,5,1,2,1,2,1,1,4,3,2,4,5,NA,NA,NA,NA,NA,NA,NA,1,2,4,3,2,3,2,1,5,1,1,1,3,1,2,1,2,1,11,10,5,very useful survey .
2018-07-31 15:39:08,2018-07-31 15:44:09,0,100,300,1,2018-07-31 15:44:09,R_20MTRlFpwStcfX1,EN,1,36,42,2,4,7,7,4,2,4,3,4,3,4,4,4,5,3,4,3,3,3,3,3,3,NA,1,1,NA,NA,NA,NA,1,4,1,5,3,3,3,3,3,3,1,1,2,5,5,3,3,3,12,11,NA,NA
2018-07-31 15:40:25,2018-07-31 15:44:08,0,100,223,1,2018-07-31 15:44:10,R_w5d5rQO3YwCDVZf,EN,1,29,32,1,5,5,1,1,5,1,1,1,1,1,1,1,3,3,2,5,5,3,5,5,5,1,1,NA,NA,NA,NA,1,1,5,4,4,1,5,1,1,5,1,2,2,3,3,1,2,2,2,11,11,NA,NA
2018-07-31 15:38:57,2018-07-31 15:45:25,0,100,387,1,2018-07-31 15:45:25,R_2SuwDgN4RCJQV16,EN,1,39,50,1,5,5,3,2,4,3,3,3,2,3,2,2,3,4,2,5,4,4,1,4,3,1,1,1,NA,1,NA,1,1,5,4,1,1,4,2,1,5,1,1,1,1,2,1,1,1,1,10,10,10,Interesting! Have a nice day!
2018-07-31 16:02:51,2018-07-31 16:08:18,0,100,326,1,2018-07-31 16:08:19,R_ysvs9E5Jf9100db,EN,1,15,45,1,5,7,4,2,3,2,2,2,2,2,2,1,2,3,2,3,2,2,2,2,2,1,NA,NA,1,NA,NA,NA,1,2,4,4,4,4,2,2,4,2,1,1,1,2,2,2,2,2,10,10,5,good
2018-07-31 16:05:54,2018-07-31 16:13:34,0,100,459,1,2018-07-31 16:13:35,R_UF0W5pBMhmWdIRz,EN,1,15,38,1,5,0,3,4,4,4,2,1,2,2,2,2,2,4,2,2,2,4,4,4,4,1,1,NA,NA,NA,NA,NA,1,5,5,5,1,5,1,1,5,1,2,2,2,2,2,2,2,2,11,11,NA,NA
2018-07-31 16:03:15,2018-07-31 16:14:22,0,100,667,1,2018-07-31 16:14:23,R_2ZDl2qwg6fZTTJQ,EN,1,15,32,1,3,3,2,2,4,2,3,3,3,3,2,2,2,2,4,4,4,4,2,1,2,1,NA,1,NA,NA,NA,NA,1,3,2,4,2,4,2,2,4,2,2,3,2,4,4,3,4,3,11,11,NA,NA
2018-07-31 16:03:23,2018-07-31 16:15:50,0,100,746,1,2018-07-31 16:15:51,R_cSKuPFt2VyuhzHj,EN,1,15,25,1,5,8,1,5,2,5,5,5,5,5,5,5,4,2,4,3,3,1,5,3,5,1,1,1,NA,NA,NA,NA,1,4,1,5,2,4,2,2,4,2,2,3,3,4,4,3,3,3,11,11,NA,NA
2018-07-31 16:02:36,2018-07-31 16:19:03,0,100,986,1,2018-07-31 16:19:04,R_1FnyRxMGFBqf1re,EN,1,59,45,2,3,0,2,3,3,3,3,3,3,2,2,2,3,2,3,4,4,4,2,4,2,1,NA,NA,NA,NA,NA,NA,1,3,3,3,3,3,3,3,3,2,3,3,3,4,3,2,2,2,11,11,NA,NA
2018-07-31 16:04:50,2018-07-31 16:21:40,0,100,1010,1,2018-07-31 16:21:41,R_yCsCLUODucYbIIx,EN,1,15,40,2,3,9,3,2,4,2,2,2,2,3,3,2,5,1,4,4,5,4,3,2,2,1,1,1,NA,NA,NA,NA,1,3,1,4,2,4,2,3,5,1,3,3,3,4,5,4,4,5,11,11,NA,NA
2018-07-31 16:03:26,2018-07-31 16:26:12,0,100,1365,1,2018-07-31 16:26:12,R_3IbLSJskry4wryB,EN,1,15,36,1,3,0,0,4,2,4,2,2,2,1,1,5,3,2,4,5,5,3,2,4,1,1,1,1,NA,NA,NA,NA,1,3,1,2,1,5,1,1,5,1,2,2,2,5,5,5,5,5,10,11,NA,NA
2018-07-31 16:21:31,2018-07-31 16:26:53,0,100,321,1,2018-07-31 16:26:53,R_3eh5uLnQkbB0nOt,EN,1,21,30,2,5,8,4,3,2,4,2,3,2,3,2,2,2,2,3,3,2,3,3,2,3,1,1,NA,NA,NA,NA,1,1,2,2,3,2,3,4,2,4,2,2,2,3,3,2,2,3,2,10,10,10,IT'S VERY INTERESTING AND VERY NICE EXPERIENCE.
2018-07-31 16:45:50,2018-07-31 16:55:28,0,100,577,1,2018-07-31 16:55:29,R_2CZBqcfo8L0UK5L,EN,NA,51,31,2,5,3,1,2,4,2,2,2,2,2,1,2,4,2,4,5,5,3,3,2,4,1,1,NA,NA,NA,NA,NA,1,2,2,3,1,4,2,3,5,2,2,2,2,4,4,2,3,4,11,11,NA,NA
2018-07-31 16:47:42,2018-07-31 16:56:11,0,100,509,1,2018-07-31 16:56:12,R_2ztHoHh3lk9UvNI,EN,1,58,49,2,6,1,1,1,5,1,1,2,1,1,1,1,2,4,2,5,5,4,2,2,3,1,1,1,NA,NA,NA,NA,1,3,2,2,1,5,1,1,5,1,1,1,1,2,1,1,1,1,10,11,NA,"We have our electric provided by a hydroelectric dam, so are very lucky. Over the last 50 years, our local climate/ecology has changed noticeably due to climate change. We plan to build on to the family home (to care for parents) and very much hope to be able to implement some solar -- but have concerns with current legislation making it increasingly financially difficult."
2018-07-31 16:55:17,2018-07-31 16:59:48,0,100,271,1,2018-07-31 16:59:49,R_3et5eKl6JpoK6aA,EN,1,11,25,2,4,5,3,4,2,5,1,1,2,4,4,5,1,5,2,1,2,1,4,5,5,1,1,1,NA,NA,NA,1,1,4,4,1,1,5,1,1,5,1,2,1,1,3,3,1,1,1,10,10,5,NA
2018-07-31 16:49:18,2018-07-31 17:02:28,0,100,790,1,2018-07-31 17:02:29,R_bjdQPAe5IX2QAWB,EN,1,12,27,1,5,8,4,1,1,1,2,3,2,1,1,1,4,4,2,3,2,2,5,1,1,1,NA,1,NA,NA,NA,1,NA,2,4,3,2,5,1,4,5,1,1,1,1,2,1,2,1,1,10,10,5,"good gives more ideas
"
2018-07-31 17:02:58,2018-07-31 17:06:08,0,100,189,1,2018-07-31 17:06:09,R_1lxT8r7lI5pPHFb,EN,1,54,35,1,5,8,4,2,2,2,2,2,2,2,1,3,2,2,2,2,1,3,3,2,1,1,1,1,NA,NA,NA,NA,1,3,4,4,2,4,2,2,4,2,1,1,2,2,2,2,2,2,10,10,5,GOOD
2018-07-31 17:03:54,2018-07-31 17:07:48,0,100,234,1,2018-07-31 17:07:48,R_27xIsIs4n5ibWmU,EN,1,54,27,1,5,9,4,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,2,2,3,5,5,5,5,5,5,1,1,1,1,1,1,1,1,10,10,5,GOOD
2018-07-31 17:02:25,2018-07-31 17:08:33,0,100,368,1,2018-07-31 17:08:34,R_3Mch5N2JQuTqzu3,EN,1,54,24,1,5,6,4,2,3,3,2,3,2,3,3,3,2,3,3,3,2,3,3,3,3,NA,NA,1,NA,NA,NA,NA,NA,3,3,4,3,2,3,3,2,2,3,3,2,3,3,3,3,3,12,12,NA,this survey is good
2018-07-31 17:00:20,2018-07-31 17:09:16,0,100,536,1,2018-07-31 17:09:17,R_0TZgrAwDfD5a4sF,EN,1,44,52,2,6,2,1,3,4,3,3,2,2,2,3,3,2,4,3,3,3,4,4,2,3,NA,1,NA,NA,NA,NA,NA,1,3,3,3,2,4,2,3,4,2,2,2,2,4,4,3,3,3,11,11,NA,NA
2018-07-31 17:15:09,2018-07-31 17:19:13,0,100,243,1,2018-07-31 17:19:14,R_3nfovXMNaU6qqAf,EN,1,15,53,1,5,2,4,2,1,2,2,2,1,1,2,2,2,2,2,2,1,2,1,2,2,NA,NA,NA,1,NA,1,NA,1,4,3,2,2,5,4,2,4,2,1,2,2,2,1,1,1,2,10,10,10,good
2018-07-31 17:15:02,2018-07-31 17:20:42,0,100,340,1,2018-07-31 17:20:44,R_1jGG8rJNH4xdm67,EN,1,54,30,2,2,5,7,1,5,1,3,4,2,1,1,1,1,5,1,3,4,3,2,2,5,1,1,1,NA,NA,1,NA,1,5,2,4,1,5,1,1,5,1,1,1,1,4,4,2,2,3,12,11,NA,NA
2018-07-31 17:16:54,2018-07-31 17:22:19,0,100,324,1,2018-07-31 17:22:19,R_270R0l6oe1HiXc0,EN,1,54,27,1,2,8,3,2,1,1,2,2,2,4,4,4,4,4,4,1,2,4,2,1,1,NA,NA,1,NA,NA,NA,NA,NA,2,4,5,3,4,3,3,5,4,4,2,2,1,1,2,1,2,10,10,9,good
2018-07-31 17:18:44,2018-07-31 17:22:50,0,100,246,1,2018-07-31 17:22:51,R_1cS3bhCgtAKZWcL,EN,1,43,36,2,5,5,2,1,4,1,4,3,2,1,2,3,2,2,4,4,5,4,1,2,2,1,1,1,NA,NA,NA,1,1,3,4,2,1,4,2,2,4,2,1,1,2,2,3,2,2,2,10,11,NA,NA
2018-07-31 17:18:55,2018-07-31 17:26:14,0,100,439,1,2018-07-31 17:26:15,R_30oT6YN95qTCdZu,EN,1,32,49,2,5,2,4,1,5,2,3,4,2,1,1,1,2,2,4,5,5,2,3,1,2,NA,1,NA,NA,NA,NA,NA,NA,3,2,4,2,5,1,2,5,1,2,3,3,3,3,3,3,3,11,11,NA,NA
2018-07-31 17:15:53,2018-07-31 17:27:46,0,100,712,1,2018-07-31 17:27:47,R_2yllMeRyZ7l2vWQ,EN,1,58,25,1,4,7,4,2,1,3,2,2,1,2,2,1,1,4,2,3,1,2,3,4,3,1,NA,1,NA,NA,NA,1,1,2,3,4,1,5,1,2,5,1,3,1,2,2,2,1,1,1,10,10,10,good
2018-07-31 17:25:52,2018-07-31 17:33:22,0,100,449,1,2018-07-31 17:33:23,R_3FL07DAW0ZcEfv0,EN,1,48,43,2,4,2,1,2,4,2,1,2,1,1,1,2,4,4,2,5,5,2,4,2,5,1,1,NA,NA,NA,NA,NA,1,4,4,4,1,5,1,1,5,1,1,1,1,2,2,2,2,2,11,11,NA,"Just to clarify - people like myself who rent don't have a say whether or not to use ""green power"" for the home itself. However, I do use energy saving appliances, light bulbs, etc., within my home, always unplug appliances not in use, etc."
2018-07-31 17:19:38,2018-07-31 17:38:57,0,100,1158,1,2018-07-31 17:38:58,R_210QWwa6j3ZzzR3,EN,1,24,30,1,6,1,3,4,1,5,1,1,1,4,4,5,1,5,1,1,1,1,5,5,5,NA,NA,1,NA,NA,NA,NA,NA,4,4,2,1,5,1,1,5,1,1,1,1,1,1,1,5,5,10,10,7,nice survey
2018-07-31 17:32:14,2018-07-31 17:40:10,0,100,475,1,2018-07-31 17:40:11,R_1ODNqXDArKRoqNz,EN,1,15,33,1,5,1,4,1,2,2,2,2,1,1,2,1,1,2,2,2,2,1,1,1,2,NA,1,1,NA,NA,1,NA,NA,2,2,2,1,5,5,1,5,1,1,2,2,2,2,2,1,1,10,10,10,good study
2018-07-31 17:47:36,2018-07-31 17:51:34,0,100,238,1,2018-07-31 17:51:35,R_3qlBkLgEMoncox7,EN,1,54,27,1,2,8,3,1,3,2,2,3,1,2,2,4,2,2,2,2,1,1,3,2,1,NA,NA,1,NA,NA,NA,NA,NA,2,5,4,3,4,5,4,4,3,1,1,2,2,2,2,2,2,10,11,NA,good
2018-07-31 17:48:38,2018-07-31 17:54:59,0,100,381,1,2018-07-31 17:55:00,R_3EG551c1Rvne3y2,EN,1,28,23,2,4,6,3,2,4,2,2,2,2,3,2,4,2,4,3,3,4,4,4,3,4,1,1,1,NA,NA,NA,1,1,4,4,1,1,5,1,1,5,1,1,1,1,2,3,2,2,2,10,11,NA,I really enjoyed this survey.
2018-07-31 17:48:36,2018-07-31 17:55:18,0,100,402,1,2018-07-31 17:55:20,R_t0CCKaKVqm5aKGZ,EN,1,21,63,2,5,9,1,5,1,5,5,5,5,4,5,5,4,2,5,3,3,3,2,1,2,NA,NA,NA,1,NA,1,NA,NA,2,1,5,4,3,3,4,3,4,3,3,3,5,5,5,5,5,11,11,NA,NA
2018-07-31 17:50:38,2018-07-31 17:56:43,0,100,364,1,2018-07-31 17:56:44,R_2D65TX61f0AKre8,EN,1,15,19,2,3,1,2,2,5,2,2,1,2,1,1,1,2,4,2,5,5,3,4,2,3,1,1,1,NA,NA,NA,NA,1,3,4,2,1,5,1,1,5,1,1,1,1,2,2,1,1,1,12,12,NA,NA
2018-07-31 17:50:18,2018-07-31 17:57:02,0,100,403,1,2018-07-31 17:57:02,R_1LokO7wp6DhkNu6,EN,1,54,30,2,5,2,4,2,2,2,1,1,1,2,2,2,2,3,2,3,2,2,3,2,2,1,NA,NA,NA,NA,NA,NA,NA,3,4,3,2,4,2,4,4,2,1,1,1,1,1,1,1,1,10,10,7,no comments
2018-07-31 17:48:08,2018-07-31 17:59:56,0,100,708,1,2018-07-31 17:59:57,R_1r21xQJZWFzbzRx,EN,1,12,42,2,6,3,4,1,5,1,2,1,1,1,1,1,4,2,4,1,3,4,4,3,4,1,1,1,NA,NA,NA,NA,1,3,4,2,1,5,1,1,5,1,1,1,2,4,4,1,1,2,10,11,NA,NA
2018-07-31 18:01:29,2018-07-31 18:08:41,0,100,431,1,2018-07-31 18:08:42,R_2CCa2bOpWNf9UPT,EN,1,13,27,1,5,6,4,1,5,1,1,1,1,1,1,1,1,5,3,5,5,5,3,3,5,1,1,1,NA,NA,NA,NA,1,3,3,3,1,5,1,1,5,1,1,1,1,2,2,1,1,1,11,11,NA,NA
2018-07-31 18:04:54,2018-07-31 18:11:49,0,100,415,1,2018-07-31 18:11:51,R_3qI0x4ZxbHapCgY,EN,1,43,25,1,5,9,5,2,4,3,3,4,3,3,2,3,2,3,3,3,2,4,3,4,1,NA,NA,NA,1,NA,NA,NA,1,3,3,3,2,4,4,2,3,4,2,2,2,2,3,2,1,3,10,10,10,"Click the Design Survey tab. ... Below the answer options, click Add an ""Other"" Answer Option for Comments. ... By default, the label will say ""Other (please specify)"". ... When you add an ""Other"" textbox to a Multiple Choice or Dropdown question, the ... If you choose the option to Use Weights on a Matrix question, you will see"
2018-07-31 17:50:28,2018-07-31 18:16:01,0,100,1532,1,2018-07-31 18:16:02,R_cCrmppYeVI5fSkp,EN,1,54,29,1,3,4,5,2,3,2,4,1,4,1,2,2,2,4,3,4,4,5,2,5,2,1,1,NA,NA,NA,NA,1,1,2,2,3,1,5,1,2,5,1,1,1,1,5,5,1,1,1,11,11,NA,"I realize the focus of the survey is household green energy, but I strongly believe there are a lot of other contributing factors to climate change, such as automobiles, and airplanes.

I also wish there was questions in the survey about respondents opinions on the different types of green energy (such as solor, hydroelectric, biomass, etc)"
2018-07-31 18:21:04,2018-07-31 18:24:19,0,100,194,1,2018-07-31 18:24:20,R_3HUD2QFbKYhdqbq,EN,1,54,85,2,6,10,4,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,3,3,3,4,3,4,5,5,3,2,1,2,2,2,2,3,3,10,10,10,NA
2018-07-31 18:21:01,2018-07-31 18:26:57,0,100,355,1,2018-07-31 18:26:57,R_3F2qSynBOkxhK5Q,EN,1,46,41,1,3,3,1,2,4,2,2,2,2,2,2,2,2,4,3,2,2,3,3,1,3,1,1,1,NA,NA,NA,NA,1,3,3,3,1,4,2,2,5,1,3,2,3,5,4,2,2,3,10,11,NA,NA
2018-07-31 18:21:06,2018-07-31 18:28:04,0,100,417,1,2018-07-31 18:28:04,R_3Ho84hQ2y8cIXxm,EN,1,43,43,1,2,1,1,2,4,2,3,3,2,2,2,3,4,2,3,4,3,4,3,3,4,1,1,1,NA,NA,NA,NA,1,2,1,4,2,4,2,2,4,2,2,2,2,4,4,3,3,4,12,12,NA,NA
2018-07-31 18:23:06,2018-07-31 18:32:58,0,100,592,1,2018-07-31 18:33:00,R_21mr98s5KcRjgyZ,EN,1,13,22,1,3,5,2,1,5,1,1,3,1,1,1,1,1,5,1,5,5,1,3,3,5,NA,1,NA,NA,NA,NA,NA,NA,3,3,1,1,5,1,1,5,1,1,1,1,1,1,2,2,2,11,11,NA,NA
2018-07-31 18:24:04,2018-07-31 18:36:36,0,100,751,1,2018-07-31 18:36:37,R_2ah4J1Q701sRmSl,EN,1,21,25,1,5,2,5,3,2,2,2,2,3,3,2,2,2,4,2,1,2,2,2,2,2,NA,NA,1,NA,NA,NA,NA,1,3,4,2,1,4,2,2,4,1,2,2,1,2,2,1,2,2,10,10,5,good study
2018-07-31 18:27:51,2018-07-31 18:36:52,0,100,541,1,2018-07-31 18:36:53,R_a5Y1IDqK7n225KV,EN,1,43,35,2,5,0,2,2,4,3,4,4,4,3,2,2,3,2,4,4,3,1,2,2,2,1,1,1,NA,NA,NA,NA,1,2,1,5,1,5,1,3,5,1,3,1,1,5,5,4,4,4,11,11,NA,I thought this was an interesting study. I am always confused as to why things that are good for people cost more money. Healthy food costs more and it seems green energy might as well. I think an incentive for people to change their habits would include a decrease in the amount of money spent to adapt a new lifestyle such as eating healthy and/or being more environmentally friendly.
2018-07-31 18:21:17,2018-07-31 18:37:29,0,100,971,1,2018-07-31 18:37:29,R_3EFsF8poHOYeWSZ,EN,1,22,36,1,5,7,2,1,5,1,4,1,1,1,1,1,2,2,3,5,5,4,2,3,4,1,1,NA,NA,NA,NA,NA,1,2,4,4,1,5,1,1,5,1,1,1,1,4,4,1,1,1,10,12,NA,NA
